artifact_id,family,latent_level,strictness_index,formal_truth,immediate_margin,immediate_margin_hex,rts_margin,rts_margin_hex
D3T-A-L7-I00,coverage,7,5,1,23.375,0x1.7600000000000p+4,20.187500609550625,0x1.430000a3a0000p+4
D3T-A-L7-I00,coverage,7,6,1,20.875,0x1.4e00000000000p+4,19.312499498017132,0x1.34ffff7940000p+4
D3T-A-L7-I00,coverage,7,7,1,22.125,0x1.6200000000000p+4,19.499999115709215,0x1.37ffff12a0000p+4
D3T-A-L7-I00,coverage,7,8,0,20.875,0x1.4e00000000000p+4,-20.874999365769327,-0x1.4dffff55c0000p+4
D3T-A-L7-I01,coverage,7,0,1,-23.875,-0x1.7e00000000000p+4,-23.06249959114939,-0x1.70ffff9240000p+4
D3T-A-L7-I01,coverage,7,1,1,33.25,0x1.0a00000000000p+5,22.875000269385055,0x1.6e00004850000p+4
D3T-A-L7-I01,coverage,7,2,1,30.625,0x1.ea00000000000p+4,20.437499243300408,0x1.46ffff34e0000p+4
D3T-A-L7-I01,coverage,7,3,1,28.25,0x1.c400000000000p+4,21.624999362276867,0x1.59ffff54d0000p+4
D3T-A-L7-I01,coverage,7,4,1,21.25,0x1.5400000000000p+4,21.687499283696525,0x1.5affff3fb8000p+4
D3T-A-L7-I01,coverage,7,5,1,11.25,0x1.6800000000000p+3,20.312499812338501,0x1.44ffffcda0000p+4
D3T-A-L7-I01,coverage,7,6,1,3,0x1.8000000000000p+1,20.437500731088221,0x1.470000c440000p+4
D3T-A-L7-I01,coverage,7,7,1,2.5,0x1.4000000000000p+1,-19.74999987706542,-0x1.3bffffdf00000p+4
D3T-A-L7-I01,coverage,7,8,0,-7.75,-0x1.f000000000000p+2,-22.1249994575046,-0x1.61ffff6e60000p+4
D3T-A-L7-I02,coverage,7,0,1,-26.875,-0x1.ae00000000000p+4,-20.250000087544322,-0x1.4400001780000p+4
D3T-A-L7-I02,coverage,7,1,1,33.125,0x1.0900000000000p+5,22.062499389052391,0x1.60ffff5c00000p+4
D3T-A-L7-I02,coverage,7,2,1,31.25,0x1.f400000000000p+4,22.499999781837687,0x1.67ffffc570000p+4
D3T-A-L7-I02,coverage,7,3,1,30.625,0x1.ea00000000000p+4,21.250000538304448,0x1.5400009080000p+4
D3T-A-L7-I02,coverage,7,4,1,24.75,0x1.8c00000000000p+4,21.75000031205127,0x1.5c000053c4000p+4
D3T-A-L7-I02,coverage,7,5,1,17.5,0x1.1800000000000p+4,19.999999958090484,0x1.3ffffff4c0000p+4
D3T-A-L7-I02,coverage,7,6,1,11,0x1.6000000000000p+3,20.749999907799065,0x1.4bffffe740000p+4
D3T-A-L7-I02,coverage,7,7,1,-5.5,-0x1.6000000000000p+2,19.937500699423254,0x1.3f0000bbc0000p+4
D3T-A-L7-I02,coverage,7,8,0,-5.75,-0x1.7000000000000p+2,-20.125000711530447,-0x1.420000bf00000p+4
D3T-A-L7-I03,coverage,7,0,1,-17.625,-0x1.1a00000000000p+4,-20.000000514090061,-0x1.4000008a00000p+4
D3T-A-L7-I03,coverage,7,1,1,32.5,0x1.0400000000000p+5,21.500000299885869,0x1.5800005080000p+4
D3T-A-L7-I03,coverage,7,2,1,30.25,0x1.e400000000000p+4,21.999999844934791,0x1.5fffffd660000p+4
D3T-A-L7-I03,coverage,7,3,1,28,0x1.c000000000000p+4,21.937500158790499,0x1.5f00002aa0000p+4
D3T-A-L7-I03,coverage,7,4,1,22.75,0x1.6c00000000000p+4,21.312499401625246,0x1.54ffff5f60000p+4
D3T-A-L7-I03,coverage,7,5,1,15.5,0x1.f000000000000p+3,20.500000324100256,0x1.4800005700000p+4
D3T-A-L7-I03,coverage,7,6,1,8.75,0x1.1800000000000p+3,21.500000176951289,0x1.5800002f80000p+4
D3T-A-L7-I03,coverage,7,7,1,10.75,0x1.5800000000000p+3,21.562499406281859,0x1.58ffff60a0000p+4
D3T-A-L7-I03,coverage,7,8,0,2.25,0x1.2000000000000p+1,-19.624999180436134,-0x1.39ffff2400000p+4
D3T-A-L7-I04,coverage,7,0,1,-21.875,-0x1.5e00000000000p+4,-21.062499826774001,-0x1.50ffffd180000p+4
D3T-A-L7-I04,coverage,7,1,1,32.375,0x1.0300000000000p+5,22.437500269385055,0x1.6700004850000p+4
D3T-A-L7-I04,coverage,7,2,1,30.25,0x1.e400000000000p+4,21.43749978672713,0x1.56ffffc6c0000p+4
D3T-A-L7-I04,coverage,7,3,1,27.125,0x1.b200000000000p+4,20.937500199535862,0x1.4f00003590000p+4
D3T-A-L7-I04,coverage,7,4,1,25,0x1.9000000000000p+4,21.000000588712282,0x1.5000009e08000p+4
D3T-A-L7-I04,coverage,7,5,1,20.375,0x1.4600000000000p+4,20.562499603256583,0x1.48ffff9580000p+4
D3T-A-L7-I04,coverage,7,6,1,18.875,0x1.2e00000000000p+4,20.62499942118302,0x1.49ffff64a0000p+4
D3T-A-L7-I04,coverage,7,7,1,9.5,0x1.3000000000000p+3,20.000000733882189,0x1.400000c500000p+4
D3T-A-L7-I04,coverage,7,8,0,4.5,0x1.2000000000000p+2,-20.750000242143869,-0x1.4c00004100000p+4
D3T-A-L7-I05,coverage,7,0,1,-25.375,-0x1.9600000000000p+4,-20.937500700354576,-0x1.4f0000bc00000p+4
D3T-A-L7-I05,coverage,7,1,1,33.25,0x1.0a00000000000p+5,22.125000080093741,0x1.6200001580000p+4
D3T-A-L7-I05,coverage,7,2,1,31,0x1.f000000000000p+4,20.374999135266989,0x1.45ffff17e0000p+4
D3T-A-L7-I05,coverage,7,3,1,28.875,0x1.ce00000000000p+4,20.374999883584678,0x1.45ffffe0c0000p+4
D3T-A-L7-I05,coverage,7,4,1,26.625,0x1.aa00000000000p+4,21.125000052386895,0x1.5200000e10000p+4
D3T-A-L7-I05,coverage,7,5,1,24.5,0x1.8800000000000p+4,21.812499472405761,0x1.5cffff7260000p+4
D3T-A-L7-I05,coverage,7,6,1,20.5,0x1.4800000000000p+4,21.43750040885061,0x1.5700006dc0000p+4
D3T-A-L7-I05,coverage,7,7,1,20.5,0x1.4800000000000p+4,18.499999198596925,0x1.27ffff28e0000p+4
D3T-A-L7-I05,coverage,7,8,0,13.5,0x1.b000000000000p+3,18.624999701511115,0x1.29ffffafe0000p+4
D3T-A-L7-I06,coverage,7,0,1,-27.375,-0x1.b600000000000p+4,-20.062499979510903,-0x1.40fffffa80000p+4
D3T-A-L7-I06,coverage,7,1,1,32,0x1.0000000000000p+5,21.312500260770321,0x1.5500004600000p+4
D3T-A-L7-I06,coverage,7,2,1,30.25,0x1.e400000000000p+4,20.624999919906259,0x1.49ffffea80000p+4
D3T-A-L7-I06,coverage,7,3,1,28.75,0x1.cc00000000000p+4,21.687500200234354,0x1.5b000035c0000p+4
D3T-A-L7-I06,coverage,7,4,1,25.625,0x1.9a00000000000p+4,22.312500529456884,0x1.6500008e20000p+4
D3T-A-L7-I06,coverage,7,5,1,21.5,0x1.5800000000000p+4,21.375000232830644,0x1.5600003e80000p+4
D3T-A-L7-I06,coverage,7,6,1,18.375,0x1.2600000000000p+4,20.874999532708898,0x1.4dffff8290000p+4
D3T-A-L7-I06,coverage,7,7,1,19.625,0x1.3a00000000000p+4,19.562500131782144,0x1.3900002360000p+4
D3T-A-L7-I06,coverage,7,8,0,18.875,0x1.2e00000000000p+4,-22.125000545289367,-0x1.6200009260000p+4
D3T-A-L7-I07,coverage,7,0,1,-23.625,-0x1.7a00000000000p+4,-20.812499508261681,-0x1.4cffff7c00000p+4
D3T-A-L7-I07,coverage,7,1,1,31.625,0x1.fa00000000000p+4,20.75000021699816,0x1.4c00003a40000p+4
D3T-A-L7-I07,coverage,7,2,1,29.875,0x1.de00000000000p+4,21.312500706408173,0x1.550000bda0000p+4
D3T-A-L7-I07,coverage,7,3,1,26.5,0x1.a800000000000p+4,20.562499476596713,0x1.48ffff7380000p+4
D3T-A-L7-I07,coverage,7,4,1,23,0x1.7000000000000p+4,19.999999400228262,0x1.3fffff5f00000p+4
D3T-A-L7-I07,coverage,7,5,1,19.75,0x1.3c00000000000p+4,19.375000752042979,0x1.360000c9e0000p+4
D3T-A-L7-I07,coverage,7,6,1,14.125,0x1.c400000000000p+3,20.624999847845174,0x1.49ffffd728000p+4
D3T-A-L7-I07,coverage,7,7,1,14.625,0x1.d400000000000p+3,19.875000775326043,0x1.3e0000d020000p+4
D3T-A-L7-I07,coverage,7,8,0,3,0x1.8000000000000p+1,-21.812500433297828,-0x1.5d00007450000p+4
D3T-A-L7-I08,coverage,7,0,1,-24.125,-0x1.8200000000000p+4,-20.437499433755875,-0x1.46ffff6800000p+4
D3T-A-L7-I08,coverage,7,1,1,31.625,0x1.fa00000000000p+4,21.125000141561031,0x1.5200002600000p+4
D3T-A-L7-I08,coverage,7,2,1,30.125,0x1.e200000000000p+4,21.499999223742634,0x1.57ffff2fa0000p+4
D3T-A-L7-I08,coverage,7,3,1,29.25,0x1.d400000000000p+4,21.812499450985342,0x1.5cffff6ca0000p+4
D3T-A-L7-I08,coverage,7,4,1,24.75,0x1.8c00000000000p+4,20.749999378342181,0x1.4bffff5920000p+4
D3T-A-L7-I08,coverage,7,5,1,19.125,0x1.3200000000000p+4,20.875000847503543,0x1.4e0000e380000p+4
D3T-A-L7-I08,coverage,7,6,1,19.125,0x1.3200000000000p+4,21.375000777305104,0x1.560000d0a8000p+4
D3T-A-L7-I08,coverage,7,7,1,13.5,0x1.b000000000000p+3,21.562500260770321,0x1.5900004600000p+4
D3T-A-L7-I08,coverage,7,8,0,13.75,0x1.b800000000000p+3,-22.06249986961484,-0x1.60ffffdd00000p+4
D3T-A-L7-I09,coverage,7,0,1,-25.125,-0x1.9200000000000p+4,15.250000121537596,0x1.e800004140000p+3
D3T-A-L7-I09,coverage,7,1,1,33.625,0x1.0d00000000000p+5,22.374999820254743,0x1.65ffffcfc0000p+4
D3T-A-L7-I09,coverage,7,2,1,27.75,0x1.bc00000000000p+4,22.31250039068982,0x1.65000068e0000p+4
D3T-A-L7-I09,coverage,7,3,1,17.25,0x1.1400000000000p+4,20.875000315252692,0x1.4e000054a0000p+4
D3T-A-L7-I09,coverage,7,4,1,-7,-0x1.c000000000000p+2,19.812499503139406,0x1.3cffff7aa0000p+4
D3T-A-L7-I09,coverage,7,5,1,-17.375,-0x1.1600000000000p+4,21.249999810475856,0x1.53ffffcd20000p+4
D3T-A-L7-I09,coverage,7,6,1,-22.125,-0x1.6200000000000p+4,20.812500038882717,0x1.4d00000a70000p+4
D3T-A-L7-I09,coverage,7,7,1,-22.75,-0x1.6c00000000000p+4,21.312499321997166,0x1.54ffff4a00000p+4
D3T-A-L7-I09,coverage,7,8,0,-18.625,-0x1.2a00000000000p+4,-21.312500142026693,-0x1.5500002620000p+4
D3T-A-L7-I10,coverage,7,0,1,-26.5,-0x1.a800000000000p+4,-20.624999117106199,-0x1.49ffff1300000p+4
D3T-A-L7-I10,coverage,7,1,1,33.625,0x1.0d00000000000p+5,20.562500231899321,0x1.4900003e40000p+4
D3T-A-L7-I10,coverage,7,2,1,31.125,0x1.f200000000000p+4,20.437500022817403,0x1.4700000620000p+4
D3T-A-L7-I10,coverage,7,3,1,29.875,0x1.de00000000000p+4,21.062499937834218,0x1.50ffffef50000p+4
D3T-A-L7-I10,coverage,7,4,1,25.875,0x1.9e00000000000p+4,20.687499691732228,0x1.4affffad40000p+4
D3T-A-L7-I10,coverage,7,5,1,25.125,0x1.9200000000000p+4,20.624999336898327,0x1.49ffff4e00000p+4
D3T-A-L7-I10,coverage,7,6,1,22,0x1.6000000000000p+4,19.749999134568498,0x1.3bffff17b0000p+4
D3T-A-L7-I10,coverage,7,7,1,14.25,0x1.c800000000000p+3,19.875000785803422,0x1.3e0000d2f0000p+4
D3T-A-L7-I10,coverage,7,8,0,14.25,0x1.c800000000000p+3,-21.875000759260729,-0x1.5e0000cbd0000p+4
D3T-A-L7-I11,coverage,7,0,1,-25.25,-0x1.9400000000000p+4,-20.499999536667019,-0x1.47ffff83a0000p+4
D3T-A-L7-I11,coverage,7,1,1,33.625,0x1.0d00000000000p+5,22.374999068677425,0x1.65ffff0600000p+4
D3T-A-L7-I11,coverage,7,2,1,29.75,0x1.dc00000000000p+4,21.187499802559614,0x1.52ffffcb00000p+4
D3T-A-L7-I11,coverage,7,3,1,24.625,0x1.8a00000000000p+4,21.124999160994776,0x1.51ffff1ec8000p+4
D3T-A-L7-I11,coverage,7,4,1,20.5,0x1.4800000000000p+4,20.874999346211553,0x1.4dffff5080000p+4
D3T-A-L7-I11,coverage,7,5,1,15.5,0x1.f000000000000p+3,21.124999711231794,0x1.51ffffb27c000p+4
D3T-A-L7-I11,coverage,7,6,1,4.75,0x1.3000000000000p+2,20.374999252730049,0x1.45ffff3768000p+4
D3T-A-L7-I11,coverage,7,7,1,4,0x1.0000000000000p+2,20.31249993131496,0x1.44ffffed90000p+4
D3T-A-L7-I11,coverage,7,8,0,4.75,0x1.3000000000000p+2,-20.249999537249096,-0x1.43ffff83c8000p+4
D3T-A-L8-I00,coverage,8,0,1,-27.625,-0x1.ba00000000000p+4,-20.749999370193109,-0x1.4bffff56f0000p+4
D3T-A-L8-I00,coverage,8,1,1,33.375,0x1.0b00000000000p+5,22.24999916786328,0x1.63ffff20a0000p+4
D3T-A-L8-I00,coverage,8,2,1,31.875,0x1.fe00000000000p+4,21.187499165534973,0x1.52ffff2000000p+4
D3T-A-L8-I00,coverage,8,3,1,29.75,0x1.dc00000000000p+4,21.812499153544195,0x1.5cffff1cc8000p+4
D3T-A-L8-I00,coverage,8,4,1,28.75,0x1.cc00000000000p+4,20.812500551110134,0x1.4d000093f0000p+4
D3T-A-L8-I00,coverage,8,5,1,28,0x1.c000000000000p+4,21.18749972525984,0x1.52ffffb640000p+4
D3T-A-L8-I00,coverage,8,6,1,26.875,0x1.ae00000000000p+4,21.687500473111868,0x1.5b00007f00000p+4
D3T-A-L8-I00,coverage,8,7,1,27.25,0x1.b400000000000p+4,20.375000778120011,0x1.460000d0e0000p+4
D3T-A-L8-I00,coverage,8,8,1,24.625,0x1.8a00000000000p+4,20.937499224673957,0x1.4effff2fe0000p+4
D3T-A-L8-I01,coverage,8,0,1,-29.5,-0x1.d800000000000p+4,-22.749999653780833,-0x1.6bffffa310000p+4
D3T-A-L8-I01,coverage,8,1,1,34.375,0x1.1300000000000p+5,22.375000318163075,0x1.6600005568000p+4
D3T-A-L8-I01,coverage,8,2,1,32.5,0x1.0400000000000p+5,20.937499148538336,0x1.4effff1b70000p+4
D3T-A-L8-I01,coverage,8,3,1,30.875,0x1.ee00000000000p+4,21.749999640625902,0x1.5bffff9f88000p+4
D3T-A-L8-I01,coverage,8,4,1,28.5,0x1.c800000000000p+4,21.125000468920916,0x1.5200007de0000p+4
D3T-A-L8-I01,coverage,8,5,1,27.125,0x1.b200000000000p+4,19.937500583939254,0x1.3f00009cc0000p+4
D3T-A-L8-I01,coverage,8,6,1,25.25,0x1.9400000000000p+4,21.562499057967216,0x1.58ffff0320000p+4
D3T-A-L8-I01,coverage,8,7,1,25.125,0x1.9200000000000p+4,20.437499944353476,0x1.46fffff110000p+4
D3T-A-L8-I01,coverage,8,8,1,21.5,0x1.5800000000000p+4,20.687499486608431,0x1.4affff7630000p+4
D3T-A-L8-I02,coverage,8,0,1,-25.125,-0x1.9200000000000p+4,-18.43750074505806,-0x1.270000c800000p+4
D3T-A-L8-I02,coverage,8,1,1,31.75,0x1.fc00000000000p+4,22.250000085914508,0x1.6400001710000p+4
D3T-A-L8-I02,coverage,8,2,1,30.375,0x1.e600000000000p+4,20.749999802559614,0x1.4bffffcb00000p+4
D3T-A-L8-I02,coverage,8,3,1,28.125,0x1.c200000000000p+4,21.624999361578375,0x1.59ffff54a0000p+4
D3T-A-L8-I02,coverage,8,4,1,26.375,0x1.a600000000000p+4,20.125000008381903,0x1.4200000240000p+4
D3T-A-L8-I02,coverage,8,5,1,24.75,0x1.8c00000000000p+4,18.875000557629392,0x1.2e000095b0000p+4
D3T-A-L8-I02,coverage,8,6,1,20.125,0x1.4200000000000p+4,20.249999111751094,0x1.43ffff1190000p+4
D3T-A-L8-I02,coverage,8,7,1,16.625,0x1.0a00000000000p+4,19.374999729450792,0x1.35ffffb760000p+4
D3T-A-L8-I02,coverage,8,8,1,3.25,0x1.a000000000000p+1,20.374999643303454,0x1.45ffffa040000p+4
D3T-A-L8-I03,coverage,8,0,1,-20.375,-0x1.4600000000000p+4,-19.187500128522515,-0x1.3300002280000p+4
D3T-A-L8-I03,coverage,8,1,1,33.875,0x1.0f00000000000p+5,22.999999900581315,0x1.6fffffe550000p+4
D3T-A-L8-I03,coverage,8,2,1,32.375,0x1.0300000000000p+5,21.062499446328729,0x1.50ffff6b60000p+4
D3T-A-L8-I03,coverage,8,3,1,31.625,0x1.fa00000000000p+4,21.562499342719093,0x1.58ffff4f90000p+4
D3T-A-L8-I03,coverage,8,4,1,29.5,0x1.d800000000000p+4,21.625000027008355,0x1.5a00000740000p+4
D3T-A-L8-I03,coverage,8,5,1,28.375,0x1.c600000000000p+4,21.562500612810254,0x1.590000a480000p+4
D3T-A-L8-I03,coverage,8,6,1,27.75,0x1.bc00000000000p+4,20.24999962002039,0x1.43ffff9a00000p+4
D3T-A-L8-I03,coverage,8,7,1,26.875,0x1.ae00000000000p+4,20.750000886502676,0x1.4c0000edf8000p+4
D3T-A-L8-I03,coverage,8,8,1,26.125,0x1.a200000000000p+4,19.874999672174454,0x1.3dffffa800000p+4
D3T-A-L8-I04,coverage,8,0,1,-26.25,-0x1.a400000000000p+4,-21.875000861473382,-0x1.5e0000e740000p+4
D3T-A-L8-I04,coverage,8,1,1,33.5,0x1.0c00000000000p+5,21.500000334810466,0x1.58000059e0000p+4
D3T-A-L8-I04,coverage,8,2,1,31.375,0x1.f600000000000p+4,21.624999250285327,0x1.59ffff36c0000p+4
D3T-A-L8-I04,coverage,8,3,1,28.625,0x1.ca00000000000p+4,21.375000038649887,0x1.5600000a60000p+4
D3T-A-L8-I04,coverage,8,4,1,26.875,0x1.ae00000000000p+4,20.624999092891812,0x1.49ffff0c80000p+4
D3T-A-L8-I04,coverage,8,5,1,24.375,0x1.8600000000000p+4,21.437500609084964,0x1.570000a380000p+4
D3T-A-L8-I04,coverage,8,6,1,19.125,0x1.3200000000000p+4,21.500000286148861,0x1.5800004cd0000p+4
D3T-A-L8-I04,coverage,8,7,1,5.25,0x1.5000000000000p+2,18.750000018626451,0x1.2c00000500000p+4
D3T-A-L8-I04,coverage,8,8,1,8,0x1.0000000000000p+3,19.187500040978193,0x1.3300000b00000p+4
D3T-A-L8-I05,coverage,8,0,1,-25.125,-0x1.9200000000000p+4,-20.625000907108188,-0x1.4a0000f380000p+4
D3T-A-L8-I05,coverage,8,1,1,34,0x1.1000000000000p+5,21.874999421881512,0x1.5dffff64d0000p+4
D3T-A-L8-I05,coverage,8,2,1,32.375,0x1.0300000000000p+5,20.125000664032996,0x1.420000b240000p+4
D3T-A-L8-I05,coverage,8,3,1,31.5,0x1.f800000000000p+4,21.375000824569725,0x1.560000dd58000p+4
D3T-A-L8-I05,coverage,8,4,1,30.75,0x1.ec00000000000p+4,21.062500545056537,0x1.5100009250000p+4
D3T-A-L8-I05,coverage,8,5,1,29.375,0x1.d600000000000p+4,20.937499121995643,0x1.4effff1450000p+4
D3T-A-L8-I05,coverage,8,6,1,29.5,0x1.d800000000000p+4,20.687499440740794,0x1.4affff69e0000p+4
D3T-A-L8-I05,coverage,8,7,1,29,0x1.d000000000000p+4,20.687500212807208,0x1.4b00003920000p+4
D3T-A-L8-I05,coverage,8,8,1,29,0x1.d000000000000p+4,20.625000782078132,0x1.4a0000d1f0000p+4
D3T-A-L8-I06,coverage,8,0,1,-28,-0x1.c000000000000p+4,-21.812500463798642,-0x1.5d00007c80000p+4
D3T-A-L8-I06,coverage,8,1,1,35.5,0x1.1c00000000000p+5,22.937500262400135,0x1.6f00004670000p+4
D3T-A-L8-I06,coverage,8,2,1,32.375,0x1.0300000000000p+5,21.437499494291842,0x1.56ffff7840000p+4
D3T-A-L8-I06,coverage,8,3,1,30.5,0x1.e800000000000p+4,21.875000426080078,0x1.5e00007260000p+4
D3T-A-L8-I06,coverage,8,4,1,28.625,0x1.ca00000000000p+4,21.875000783475116,0x1.5e0000d250000p+4
D3T-A-L8-I06,coverage,8,5,1,25.375,0x1.9600000000000p+4,20.18749993480742,0x1.42ffffee80000p+4
D3T-A-L8-I06,coverage,8,6,1,23.875,0x1.7e00000000000p+4,21.31250013737008,0x1.55000024e0000p+4
D3T-A-L8-I06,coverage,8,7,1,24.75,0x1.8c00000000000p+4,21.1249999566935,0x1.51fffff460000p+4
D3T-A-L8-I06,coverage,8,8,1,24.75,0x1.8c00000000000p+4,20.37500078137964,0x1.460000d1c0000p+4
D3T-A-L8-I07,coverage,8,0,1,-22,-0x1.6000000000000p+4,-22.687500684522092,-0x1.6b0000b7c0000p+4
D3T-A-L8-I07,coverage,8,1,1,33.25,0x1.0a00000000000p+5,23.187500315252692,0x1.73000054a0000p+4
D3T-A-L8-I07,coverage,8,2,1,31.75,0x1.fc00000000000p+4,21.375000087078661,0x1.5600001760000p+4
D3T-A-L8-I07,coverage,8,3,1,30.625,0x1.ea00000000000p+4,22.43750023888424,0x1.6700004020000p+4
D3T-A-L8-I07,coverage,8,4,1,29.375,0x1.d600000000000p+4,20.749999601393938,0x1.4bffff9500000p+4
D3T-A-L8-I07,coverage,8,5,1,28.25,0x1.c400000000000p+4,20.874999405583367,0x1.4dffff6070000p+4
D3T-A-L8-I07,coverage,8,6,1,26.375,0x1.a600000000000p+4,20.187500315718353,0x1.43000054c0000p+4
D3T-A-L8-I07,coverage,8,7,1,25.5,0x1.9800000000000p+4,21.187500764266588,0x1.530000cd28000p+4
D3T-A-L8-I07,coverage,8,8,1,26.75,0x1.ac00000000000p+4,21.062500583473593,0x1.5100009ca0000p+4
D3T-A-L8-I08,coverage,8,0,1,-24.25,-0x1.8400000000000p+4,-20.562499557621777,-0x1.48ffff8940000p+4
D3T-A-L8-I08,coverage,8,1,1,33.5,0x1.0c00000000000p+5,22.250000432133675,0x1.6400007400000p+4
D3T-A-L8-I08,coverage,8,2,1,32.5,0x1.0400000000000p+5,20.18749985541217,0x1.42ffffd930000p+4
D3T-A-L8-I08,coverage,8,3,1,30.875,0x1.ee00000000000p+4,21.187499164137989,0x1.52ffff1fa0000p+4
D3T-A-L8-I08,coverage,8,4,1,29.25,0x1.d400000000000p+4,21.000000061001629,0x1.5000001060000p+4
D3T-A-L8-I08,coverage,8,5,1,28.125,0x1.c200000000000p+4,21.249999268795364,0x1.53ffff3bb8000p+4
D3T-A-L8-I08,coverage,8,6,1,26.75,0x1.ac00000000000p+4,21.249999867752194,0x1.53ffffdc80000p+4
D3T-A-L8-I08,coverage,8,7,1,21.5,0x1.5800000000000p+4,20.31250009406358,0x1.4500001940000p+4
D3T-A-L8-I08,coverage,8,8,1,16.875,0x1.0e00000000000p+4,19.875000188359991,0x1.3e00003290000p+4
D3T-A-L8-I09,coverage,8,0,1,-18.875,-0x1.2e00000000000p+4,12.249999903142452,0x1.87ffffcc00000p+3
D3T-A-L8-I09,coverage,8,1,1,34.625,0x1.1500000000000p+5,20.500000802334398,0x1.480000d760000p+4
D3T-A-L8-I09,coverage,8,2,1,31,0x1.f000000000000p+4,21.874999091611244,0x1.5dffff0c28000p+4
D3T-A-L8-I09,coverage,8,3,1,29.375,0x1.d600000000000p+4,21.562500031664968,0x1.5900000880000p+4
D3T-A-L8-I09,coverage,8,4,1,26.5,0x1.a800000000000p+4,21.437500417698175,0x1.5700007020000p+4
D3T-A-L8-I09,coverage,8,5,1,5.75,0x1.7000000000000p+2,20.062499367864802,0x1.40ffff5650000p+4
D3T-A-L8-I09,coverage,8,6,1,-5.75,-0x1.7000000000000p+2,20.499999870313331,0x1.47ffffdd30000p+4
D3T-A-L8-I09,coverage,8,7,1,-4.25,-0x1.1000000000000p+2,19.750000538537279,0x1.3c00009090000p+4
D3T-A-L8-I09,coverage,8,8,1,-10.25,-0x1.4800000000000p+3,20.500000034458935,0x1.4800000940000p+4
D3T-A-L8-I10,coverage,8,0,1,-25.875,-0x1.9e00000000000p+4,-20.562499962747097,-0x1.48fffff600000p+4
D3T-A-L8-I10,coverage,8,1,1,32.25,0x1.0200000000000p+5,20.937500715255737,0x1.4f0000c000000p+4
D3T-A-L8-I10,coverage,8,2,1,29.25,0x1.d400000000000p+4,20.187499422580004,0x1.42ffff6500000p+4
D3T-A-L8-I10,coverage,8,3,1,27.875,0x1.be00000000000p+4,20.812499068677425,0x1.4cffff0600000p+4
D3T-A-L8-I10,coverage,8,4,1,24.75,0x1.8c00000000000p+4,20.124999886378646,0x1.41ffffe180000p+4
D3T-A-L8-I10,coverage,8,5,1,16.25,0x1.0400000000000p+4,20.624999904073775,0x1.49ffffe640000p+4
D3T-A-L8-I10,coverage,8,6,1,13,0x1.a000000000000p+3,20.062500672414899,0x1.410000b480000p+4
D3T-A-L8-I10,coverage,8,7,1,13.75,0x1.b800000000000p+3,20.81250094762072,0x1.4d0000fe60000p+4
D3T-A-L8-I10,coverage,8,8,1,1,0x1.0000000000000p+0,20.56249977555126,0x1.48ffffc3c0000p+4
D3T-A-L8-I11,coverage,8,0,1,-24.75,-0x1.8c00000000000p+4,-21.374999210238457,-0x1.55ffff2c00000p+4
D3T-A-L8-I11,coverage,8,1,1,33.125,0x1.0900000000000p+5,22.312500254018232,0x1.6500004430000p+4
D3T-A-L8-I11,coverage,8,2,1,31.25,0x1.f400000000000p+4,19.749999051913619,0x1.3bffff0180000p+4
D3T-A-L8-I11,coverage,8,3,1,30.375,0x1.e600000000000p+4,21.624999449821189,0x1.59ffff6c50000p+4
D3T-A-L8-I11,coverage,8,4,1,20.375,0x1.4600000000000p+4,19.687500320840627,0x1.3b00005620000p+4
D3T-A-L8-I11,coverage,8,5,1,-1.5,-0x1.8000000000000p+0,19.875000583473593,0x1.3e00009ca0000p+4
D3T-A-L8-I11,coverage,8,6,1,-0.75,-0x1.8000000000000p-1,19.999999729450792,0x1.3fffffb760000p+4
D3T-A-L8-I11,coverage,8,7,1,-8.75,-0x1.1800000000000p+3,20.312500742962584,0x1.450000c770000p+4
D3T-A-L8-I11,coverage,8,8,1,-0.5,-0x1.0000000000000p-1,19.749999463558197,0x1.3bffff7000000p+4
D3T-B-L0-I00,max_violation,0,0,1,13.5,0x1.b000000000000p+3,19.937500901520252,0x1.3f0000f200000p+4
D3T-B-L0-I00,max_violation,0,1,1,17.375,0x1.1600000000000p+4,19.812500489875674,0x1.3d00008380000p+4
D3T-B-L0-I00,max_violation,0,2,1,18.625,0x1.2a00000000000p+4,19.56249916087836,0x1.38ffff1ec0000p+4
D3T-B-L0-I00,max_violation,0,3,1,19.625,0x1.3a00000000000p+4,20.312499351799488,0x1.44ffff5200000p+4
D3T-B-L0-I00,max_violation,0,4,1,20.625,0x1.4a00000000000p+4,20.68749966006726,0x1.4affffa4c0000p+4
D3T-B-L0-I00,max_violation,0,5,1,20.625,0x1.4a00000000000p+4,20.875000093132257,0x1.4e00001900000p+4
D3T-B-L0-I00,max_violation,0,6,1,23.5,0x1.7800000000000p+4,20.437499846797436,0x1.46ffffd6e0000p+4
D3T-B-L0-I00,max_violation,0,7,1,28.75,0x1.cc00000000000p+4,20.750000764266588,0x1.4c0000cd28000p+4
D3T-B-L0-I00,max_violation,0,8,1,30.75,0x1.ec00000000000p+4,20.37500087544322,0x1.460000eb00000p+4
D3T-B-L0-I01,max_violation,0,0,1,9.5,0x1.3000000000000p+3,20.187500113621354,0x1.4300001e80000p+4
D3T-B-L0-I01,max_violation,0,1,1,13.75,0x1.b800000000000p+3,21.812499901279807,0x1.5cffffe580000p+4
