condition,protocol,task_id,z,k,truth,status,margin,score_met,score_not_met,score_path,trace_path
explicit_bare,rts,HumanEval/163,2,8,0,ok,-11.624998092651367,-41.625,-30.000001907348633,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_163__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_163__k8.json
explicit_bare,rts,HumanEval/16,0,0,1,ok,23.0703125,-33.125,-56.1953125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k0.json
explicit_bare,rts,HumanEval/16,0,1,0,ok,-15.125,-45.125,-30.0,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k1.json
explicit_bare,rts,HumanEval/16,0,2,0,ok,-15.28125,-45.28125,-30.0,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k2.json
explicit_bare,rts,HumanEval/16,0,3,0,ok,-17.5625,-47.4375,-29.875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k3.json
explicit_bare,rts,HumanEval/16,0,4,0,ok,-15.75,-45.375,-29.625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k4.json
explicit_bare,rts,HumanEval/16,0,5,0,ok,-16.90625,-46.78125,-29.875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k5.json
explicit_bare,rts,HumanEval/16,0,6,0,ok,-16.96875,-46.71875,-29.75,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k6.json
explicit_bare,rts,HumanEval/16,0,7,0,ok,-15.8125,-45.1875,-29.375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k7.json
explicit_bare,rts,HumanEval/16,0,8,0,ok,-24.544921875,-55.544921875,-31.0,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_16__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_16__k8.json
explicit_bare,rts,HumanEval/17,0,0,1,ok,26.953125,-32.125,-59.078125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k0.json
explicit_bare,rts,HumanEval/17,0,1,0,ok,-22.3671875,-54.1171875,-31.75,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k1.json
explicit_bare,rts,HumanEval/17,0,2,0,ok,-23.8671875,-54.9921875,-31.125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k2.json
explicit_bare,rts,HumanEval/17,0,3,0,ok,-23.89453125,-54.76953125,-30.875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k3.json
explicit_bare,rts,HumanEval/17,0,4,0,ok,-25.10546875,-55.85546875,-30.75,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k4.json
explicit_bare,rts,HumanEval/17,0,5,0,ok,-23.328125,-55.203125,-31.875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k5.json
explicit_bare,rts,HumanEval/17,0,6,0,ok,-25.97265625,-57.22265625,-31.25,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k6.json
explicit_bare,rts,HumanEval/17,0,7,0,ok,-23.4609375,-54.3359375,-30.875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k7.json
explicit_bare,rts,HumanEval/17,0,8,0,ok,-21.7265625,-53.2265625,-31.5,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_17__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_17__k8.json
explicit_bare,rts,HumanEval/18,0,0,1,ok,27.171875,-32.75,-59.921875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k0.json
explicit_bare,rts,HumanEval/18,0,1,0,ok,-24.6875,-55.6875,-31.0,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k1.json
explicit_bare,rts,HumanEval/18,0,2,0,ok,-13.28125,-44.15625,-30.875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k2.json
explicit_bare,rts,HumanEval/18,0,3,0,ok,-25.41015625,-56.53515625,-31.125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k3.json
explicit_bare,rts,HumanEval/18,0,4,0,ok,17.65625,-32.75,-50.40625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k4.json
explicit_bare,rts,HumanEval/18,0,5,0,ok,-25.546875,-56.796875,-31.25,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k5.json
explicit_bare,rts,HumanEval/18,0,6,0,ok,4.4375,-26.75861358642578,-31.19611358642578,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k6.json
explicit_bare,rts,HumanEval/18,0,7,0,ok,18.1875,-32.75,-50.9375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k7.json
explicit_bare,rts,HumanEval/18,0,8,0,ok,-26.1875,-57.6875,-31.5,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_18__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_18__k8.json
explicit_bare,rts,HumanEval/19,8,0,1,ok,18.7578125,-32.25,-51.0078125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k0.json
explicit_bare,rts,HumanEval/19,8,1,1,ok,25.375,-34.125,-59.5,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k1.json
explicit_bare,rts,HumanEval/19,8,2,1,ok,25.8125,-34.0,-59.8125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k2.json
explicit_bare,rts,HumanEval/19,8,3,1,ok,25.625,-33.875,-59.5,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k3.json
explicit_bare,rts,HumanEval/19,8,4,1,ok,25.453125,-34.0,-59.453125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k4.json
explicit_bare,rts,HumanEval/19,8,5,1,ok,26.25,-33.875,-60.125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k5.json
explicit_bare,rts,HumanEval/19,8,6,1,ok,26.8125,-33.875,-60.6875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k6.json
explicit_bare,rts,HumanEval/19,8,7,1,ok,26.53125,-34.0,-60.53125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k7.json
explicit_bare,rts,HumanEval/19,8,8,1,ok,24.453125,-33.625,-58.078125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_19__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_19__k8.json
explicit_bare,rts,HumanEval/1,0,0,1,ok,17.828125,-32.0,-49.828125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k0.json
explicit_bare,rts,HumanEval/1,0,1,0,ok,21.15625,-33.0,-54.15625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k1.json
explicit_bare,rts,HumanEval/1,0,2,0,ok,21.091796875,-33.0,-54.091796875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k2.json
explicit_bare,rts,HumanEval/1,0,3,0,ok,24.546875,-34.0,-58.546875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k3.json
explicit_bare,rts,HumanEval/1,0,4,0,ok,24.40625,-34.0,-58.40625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k4.json
explicit_bare,rts,HumanEval/1,0,5,0,ok,23.921875,-33.75,-57.671875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k5.json
explicit_bare,rts,HumanEval/1,0,6,0,ok,25.625,-33.375,-59.0,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k6.json
explicit_bare,rts,HumanEval/1,0,7,0,ok,26.265625,-33.625,-59.890625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k7.json
explicit_bare,rts,HumanEval/1,0,8,0,ok,-20.2734375,-51.6484375,-31.375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_1__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_1__k8.json
explicit_bare,rts,HumanEval/22,8,0,1,ok,19.296875,-32.25,-51.546875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k0.json
explicit_bare,rts,HumanEval/22,8,1,1,ok,24.59375,-33.375,-57.96875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k1.json
explicit_bare,rts,HumanEval/22,8,2,1,ok,25.9375,-33.125,-59.0625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k2.json
explicit_bare,rts,HumanEval/22,8,3,1,ok,24.890625,-32.75,-57.640625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k3.json
explicit_bare,rts,HumanEval/22,8,4,1,ok,-18.46875,-48.84375,-30.375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k4.json
explicit_bare,rts,HumanEval/22,8,5,1,ok,25.0625,-33.375,-58.4375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k5.json
explicit_bare,rts,HumanEval/22,8,6,1,ok,26.78125,-33.375,-60.15625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k6.json
explicit_bare,rts,HumanEval/22,8,7,1,ok,18.25,-31.25,-49.5,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k7.json
explicit_bare,rts,HumanEval/22,8,8,1,ok,-21.84375,-52.71875,-30.875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_22__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_22__k8.json
explicit_bare,rts,HumanEval/23,8,0,1,ok,22.17578125,-33.75,-55.92578125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k0.json
explicit_bare,rts,HumanEval/23,8,1,1,ok,24.359375,-33.75,-58.109375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k1.json
explicit_bare,rts,HumanEval/23,8,2,1,ok,24.875,-33.75,-58.625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k2.json
explicit_bare,rts,HumanEval/23,8,3,1,ok,25.890625,-33.75,-59.640625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k3.json
explicit_bare,rts,HumanEval/23,8,4,1,ok,25.359375,-33.75,-59.109375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k4.json
explicit_bare,rts,HumanEval/23,8,5,1,ok,-24.47607421875,-55.35107421875,-30.875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k5.json
explicit_bare,rts,HumanEval/23,8,6,1,ok,25.90625,-33.625,-59.53125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k6.json
explicit_bare,rts,HumanEval/23,8,7,1,ok,26.09375,-33.5,-59.59375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k7.json
explicit_bare,rts,HumanEval/23,8,8,1,ok,22.1328125,-33.375,-55.5078125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_23__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_23__k8.json
explicit_bare,rts,HumanEval/24,1,0,1,ok,21.234375,-33.75,-54.984375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k0.json
explicit_bare,rts,HumanEval/24,1,1,1,ok,23.796875,-32.875,-56.671875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k1.json
explicit_bare,rts,HumanEval/24,1,2,0,ok,22.5390625,-33.0,-55.5390625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k2.json
explicit_bare,rts,HumanEval/24,1,3,0,ok,18.921875,-32.625,-51.546875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k3.json
explicit_bare,rts,HumanEval/24,1,4,0,ok,26.21875,-34.25,-60.46875,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k4.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k4.json
explicit_bare,rts,HumanEval/24,1,5,0,ok,23.859375,-33.875,-57.734375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k5.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k5.json
explicit_bare,rts,HumanEval/24,1,6,0,ok,25.3125,-33.625,-58.9375,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k6.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k6.json
explicit_bare,rts,HumanEval/24,1,7,0,ok,22.953125,-33.375,-56.328125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k7.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k7.json
explicit_bare,rts,HumanEval/24,1,8,0,ok,19.6640625,-32.625,-52.2890625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_24__k8.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_24__k8.json
explicit_bare,rts,HumanEval/25,0,0,1,ok,22.4140625,-32.875,-55.2890625,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_25__k0.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_25__k0.json
explicit_bare,rts,HumanEval/25,0,1,0,ok,-23.984375,-55.109375,-31.125,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_25__k1.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_25__k1.json
explicit_bare,rts,HumanEval/25,0,2,0,ok,-19.9375,-50.4375,-30.5,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_25__k2.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_25__k2.json
explicit_bare,rts,HumanEval/25,0,3,0,ok,-21.5,-52.0,-30.5,inputs/artifacts/code_protocol_followup_v2/data/scored/A/main/explicit/HumanEval_25__k3.json,inputs/artifacts/code_protocol_followup_v2/traces/A/main/explicit/HumanEval_25__k3.json
